# Time-averaged data for fix f1
# TimeStep Number-of-rows
# Row c_pp[1] c_pp[2] c_pp[3] c_pp[4] c_pp[5] c_pp[6] c_pp[7] c_pp[8]
0 395
377 22.6272 0 0 0 0 -0.0303972 -0.0292472 -0.0271031
378 22.6873 0 0 0 0 -0.0280172 -0.0249591 -0.0286257
379 22.7474 0 0 0 0 -0.038494 -0.0297619 -0.027362
380 22.8075 0 0 0 0 -0.0350886 -0.0267097 -0.0257802
381 22.8676 0 0 0 0 -0.0370234 -0.0155317 -0.0222687
382 22.9277 0 0 0 0 -0.0290798 -0.0165216 -0.0203515
383 22.9878 0 0 0 0 -0.0252885 -0.0220835 -0.0228929
384 23.0479 0 0 0 0 -0.0236987 -0.0197842 -0.0217897
385 23.108 0 0 0 0 -0.0128161 -0.0168466 -0.0199428
386 23.1681 0 0 0 0 -0.0113122 -0.0167638 -0.0218742
387 23.2282 0 0 0 0 -0.0181874 -0.0251858 -0.0242291
388 23.2883 0 0 0 0 -0.0149563 -0.0221008 -0.0242437
389 23.3484 0 0 0 0 -0.0205632 -0.0143339 -0.022049
390 23.4085 0 0 0 0 -0.0118974 0.0254821 -0.0210135
391 23.4686 0 0 0 0 -0.0187155 -0.0152295 -0.022344
392 23.5287 0 0 0 0 -0.0174776 -0.00313405 -0.0237074
393 23.5888 0 0 0 0 -0.0171139 0.000737851 -0.0222092
394 23.6489 0 0 0 0 0.00185711 -0.0205504 -0.0195173
395 23.709 0 0 0 0 0.0136117 -0.00873595 -0.0159226
194000 395
1 0.0300494 0 0 0 0 0.00641859 -0.0158515 -0.0142252
2 0.0901482 0 0 0 0 0.00803954 -0.0231091 -0.0149063
3 0.150247 0 0 0 0 -0.0114726 -0.0183245 -0.0145753
4 0.210346 0 0 0 0 -0.00152564 -0.0128859 -0.0117545
5 0.270445 0 0 0 0 -0.0157437 -0.00623457 -0.0110238
6 0.330543 0 0 0 0 -0.0213636 -0.0134057 -0.0130296
7 0.390642 0 0 0 0 -0.0216269 -0.0148343 -0.0150859
8 0.450741 0 0 0 0 -0.0229368 -0.0159779 -0.0163723
9 0.51084 0 0 0 0 -0.0180658 -0.00242209 -0.0160506
10 0.570939 0 0 0 0 -0.0184339 0.0038478 -0.0170159
11 0.631037 0 0 0 0 -0.0230064 -0.00663944 -0.0181306
12 0.691136 0 0 0 0 -0.0157375 -0.0145223 -0.0189937
13 0.751235 0 0 0 0 -0.0186371 -0.0165204 -0.0136988
14 0.811334 0 0 0 0 -0.0170636 -0.0241997 -0.014608
15 0.871433 0 0 0 0 -0.0145425 -0.0253606 -0.0156369
16 0.931531 0 0 0 0 -0.0154286 -0.0269624 -0.0193676
17 0.99163 0 0 0 0 -0.0145774 -0.0264323 -0.0205962
18 1.05173 0 0 0 0 -0.0260713 -0.0355774 -0.0237861
19 1.11183 0 0 0 0 -0.0242132 -0.0269155 -0.0246928
20 1.17193 0 0 0 0 0.045228 -0.0235026 -0.0295077
21 1.23203 0 0 0 0 -0.0225611 -0.000384858 -0.0335293
22 1.29212 0 0 0 0 -0.0231818 -0.0107266 -0.0357312
23 1.35222 0 0 0 0 -0.0146724 -0.031944 -0.0379537
24 1.41232 0 0 0 0 0.00941812 -0.0364653 -0.0411183
25 1.47242 0 0 0 0 -0.00480005 -0.0363059 -0.0450031
26 1.53252 0 0 0 0 -0.0111741 -0.0268117 -0.051858
27 1.59262 0 0 0 0 -0.0303915 -0.0435205 -0.055349
28 1.65272 0 0 0 0 -0.044355 -0.0467014 -0.065353
29 1.71282 0 0 0 0 -0.0500908 -0.0500712 -0.0689161
30 1.77291 0 0 0 0 -0.0434943 -0.0398236 -0.07022
31 1.83301 0 0 0 0 -0.0494985 -0.0552882 -0.0772848
32 1.89311 0 0 0 0 -0.054876 -0.0835792 -0.0848968
33 1.95321 0 0 0 0 -0.0577888 -0.084838 -0.0889957
34 2.01331 0 0 0 0 -0.0780135 -0.0993481 -0.091926
35 2.07341 0 0 0 0 -0.0649125 -0.0316253 -0.0939054
36 2.13351 0 0 0 0 -0.0963115 -0.0714577 -0.0991851
37 2.19361 0 0 0 0 -0.0841704 -0.067816 -0.102314
38 2.25371 0 0 0 0 -0.0809181 -0.119055 -0.102855
39 2.3138 0 0 0 0 -0.0675411 -0.0792562 -0.10184
40 2.3739 0 0 0 0 -0.0964791 -0.0653139 -0.0993884
41 2.434 0 0 0 0 -0.0934831 -0.0882109 -0.098361
42 2.4941 0 0 0 0 -0.0994801 -0.114827 -0.0939293
43 2.5542 0 0 0 0 -0.0625588 -0.127559 -0.0970429
44 2.6143 0 0 0 0 -0.0591783 -0.0624081 -0.0916419
45 2.6744 0 0 0 0 -0.0680755 -0.0641815 -0.0772313
46 2.7345 0 0 0 0 -0.0649878 -0.0247584 -0.0812474
47 2.79459 0 0 0 0 -0.0389755 0.0756765 -0.0833775
48 2.85469 0 0 0 0 -0.11183 -0.0156294 -0.0680335
49 2.91479 0 0 0 0 -0.150247 -0.0427834 -0.0668957
50 2.97489 0 0 0 0 -0.151458 -0.0037714 -0.0696914
51 3.03499 0 0 0 0 -0.149734 -0.108196 -0.0758552
52 3.09509 0 0 0 0 0.0265751 -0.0182827 -0.0706725
53 3.15519 0 0 0 0 -0.0341116 -0.114513 -0.0814696
54 3.21529 0 0 0 0 -0.148314 -0.0665301 -0.0926946
55 3.27538 0 0 0 0 -0.169697 -0.0490198 -0.0958529
56 3.33548 0 0 0 0 -0.179886 -0.0992645 -0.0893761
57 3.39558 0 0 0 0 -0.134122 -0.148619 -0.0871565
58 3.45568 0 0 0 0 -0.0143261 -0.155395 -0.072846
59 3.51578 0 0 0 0 0.0644202 0.0859431 -0.0399202
60 3.57588 0 0 0 0 0.0109967 0.12856 -0.0281796
61 3.63598 0 0 0 0 0.0616842 0.0197595 -0.0282889
62 3.69608 0 0 0 0 0.132255 0.00561148 -0.0104117
63 3.75618 0 0 0 0 0.188345 -0.00340699 0.00394189
64 3.81627 0 0 0 0 0.105046 -0.138743 0.0312789
65 3.87637 0 0 0 0 0.133221 0.146777 0.0655667
66 3.93647 0 0 0 0 0.0649328 0.0318805 0.0842727
67 3.99657 0 0 0 0 -0.0619286 -0.0492813 0.067041
68 4.05667 0 0 0 0 -0.060325 -0.0186339 0.0803544
69 4.11677 0 0 0 0 0.0510499 -0.0154374 0.0877803
70 4.17687 0 0 0 0 0.0317004 -0.0828909 0.128078
71 4.23697 0 0 0 0 0.0658035 -0.0931467 0.191465
72 4.29706 0 0 0 0 0.0775839 0.0672469 0.252423
73 4.35716 0 0 0 0 0.0652641 0.20132 0.284638
74 4.41726 0 0 0 0 0.17609 0.17384 0.323137
75 4.47736 0 0 0 0 0.26117 0.224279 0.372966
76 4.53746 0 0 0 0 0.363093 0.125336 0.390779
77 4.59756 0 0 0 0 0.324075 0.118618 0.438291
78 4.65766 0 0 0 0 0.455018 0.52196 0.473939
79 4.71776 0 0 0 0 0.62971 0.579867 0.556946
80 4.77786 0 0 0 0 0.632511 0.605089 0.62439
81 4.83795 0 0 0 0 0.461283 0.498551 0.641689
82 4.89805 0 0 0 0 0.601555 0.583243 0.681798
83 4.95815 0 0 0 0 0.697521 0.77125 0.689265
84 5.01825 0 0 0 0 0.730988 0.628013 0.72743
85 5.07835 0 0 0 0 0.890151 0.601672 0.735415
86 5.13845 0 0 0 0 0.804201 0.582414 0.76728
87 5.19855 0 0 0 0 0.602946 0.649259 0.813743
88 5.25865 0 0 0 0 0.738246 0.652588 0.904966
89 5.31874 0 0 0 0 0.887296 1.08594 0.969884
90 5.37884 0 0 0 0 1.1089 1.10235 1.00016
91 5.43894 0 0 0 0 0.973284 1.22037 1.04068
92 5.49904 0 0 0 0 1.19517 1.18778 1.12473
93 5.55914 0 0 0 0 1.37756 1.20711 1.24067
94 5.61924 0 0 0 0 1.25314 1.21256 1.30867
95 5.67934 0 0 0 0 1.34183 1.28347 1.41184
96 5.73944 0 0 0 0 1.36705 1.36094 1.48681
97 5.79953 0 0 0 0 1.07492 1.38219 1.55192
98 5.85963 0 0 0 0 1.6487 1.47784 1.64804
99 5.91973 0 0 0 0 1.49568 1.60652 1.75167
100 5.97983 0 0 0 0 1.36885 1.61932 1.82854
101 6.03993 0 0 0 0 1.45453 1.51657 1.80667
102 6.10003 0 0 0 0 1.7262 1.7234 1.84497
103 6.16013 0 0 0 0 1.77487 1.99575 1.85548
104 6.22023 0 0 0 0 2.06267 1.88948 1.93354
105 6.28033 0 0 0 0 1.86559 1.82001 2.04645
106 6.34042 0 0 0 0 1.87259 1.791 2.09607
107 6.40052 0 0 0 0 2.03538 1.83446 2.13783
108 6.46062 0 0 0 0 2.12181 2.24097 2.20587
109 6.52072 0 0 0 0 2.42417 2.12961 2.28968
110 6.58082 0 0 0 0 2.31746 2.47899 2.26404
111 6.64092 0 0 0 0 2.46004 2.41936 2.35031
112 6.70102 0 0 0 0 2.35559 2.18212 2.44541
113 6.76112 0 0 0 0 2.20718 2.34598 2.44644
114 6.82121 0 0 0 0 2.14373 2.65216 2.49244
115 6.88131 0 0 0 0 2.36731 2.40349 2.53298
116 6.94141 0 0 0 0 2.11149 2.36584 2.59995
117 7.00151 0 0 0 0 2.38606 2.54175 2.63385
118 7.06161 0 0 0 0 2.53382 2.80612 2.72187
119 7.12171 0 0 0 0 2.77706 2.96016 2.8097
120 7.18181 0 0 0 0 2.94941 3.02346 2.86053
121 7.24191 0 0 0 0 2.81678 2.73901 2.88798
122 7.302 0 0 0 0 2.88303 2.62222 2.94183
123 7.3621 0 0 0 0 3.08008 3.05649 3.04124
124 7.4222 0 0 0 0 2.81923 2.96324 3.11392
125 7.4823 0 0 0 0 3.47228 3.30268 3.18988
126 7.5424 0 0 0 0 3.04359 3.22228 3.29345
127 7.6025 0 0 0 0 3.05067 3.18007 3.40425
128 7.6626 0 0 0 0 2.89118 2.87083 3.42497
129 7.7227 0 0 0 0 3.60452 3.28858 3.54466
130 7.7828 0 0 0 0 4.05691 3.45544 3.60937
131 7.84289 0 0 0 0 3.98384 3.87523 3.67462
132 7.90299 0 0 0 0 3.85559 3.78264 3.74302
133 7.96309 0 0 0 0 4.3051 4.02422 3.77431
134 8.02319 0 0 0 0 4.18863 3.73875 3.76293
135 8.08329 0 0 0 0 3.68415 3.71798 3.75648
136 8.14339 0 0 0 0 3.52852 3.6453 3.83103
137 8.20349 0 0 0 0 4.02593 3.62556 3.87723
138 8.26359 0 0 0 0 3.63688 3.57422 3.8869
139 8.32368 0 0 0 0 4.03729 3.86968 3.87767
140 8.38378 0 0 0 0 3.90217 4.15639 3.89368
141 8.44388 0 0 0 0 4.08434 4.38644 3.889
142 8.50398 0 0 0 0 3.68446 4.04204 3.96459
143 8.56408 0 0 0 0 4.15247 4.16211 4.04586
144 8.62418 0 0 0 0 4.08027 4.25759 4.13761
145 8.68428 0 0 0 0 4.19949 3.97147 4.19051
146 8.74438 0 0 0 0 4.43884 4.04943 4.153
147 8.80447 0 0 0 0 4.61278 4.13241 4.19387
148 8.86457 0 0 0 0 4.14668 4.01972 4.24872
149 8.92467 0 0 0 0 3.99092 3.78525 4.34217
150 8.98477 0 0 0 0 4.73718 4.33096 4.37823
151 9.04487 0 0 0 0 4.75149 4.21585 4.41237
152 9.10497 0 0 0 0 4.30745 4.2465 4.47361
153 9.16507 0 0 0 0 4.50347 4.38743 4.43848
154 9.22517 0 0 0 0 4.76309 4.46285 4.45199
155 9.28527 0 0 0 0 4.74145 4.42042 4.55286
156 9.34536 0 0 0 0 5.0146 4.80429 4.65774
157 9.40546 0 0 0 0 5.03282 4.68861 4.68422
158 9.46556 0 0 0 0 4.89725 4.9135 4.74722
159 9.52566 0 0 0 0 5.09246 5.47387 4.82839
160 9.58576 0 0 0 0 4.74023 5.2077 4.92815
161 9.64586 0 0 0 0 5.02309 4.83917 4.96113
162 9.70596 0 0 0 0 5.25772 4.87784 4.9238
163 9.76606 0 0 0 0 5.21892 5.19862 4.94422
164 9.82615 0 0 0 0 4.85664 4.92647 5.02628
165 9.88625 0 0 0 0 4.96146 4.99704 5.03156
166 9.94635 0 0 0 0 4.86815 4.72996 5.05818
167 10.0065 0 0 0 0 5.23287 5.15371 5.11994
168 10.0665 0 0 0 0 5.37803 5.17403 5.17408
169 10.1266 0 0 0 0 5.18271 5.26922 5.17533
170 10.1867 0 0 0 0 5.0701 5.53862 5.16046
171 10.2468 0 0 0 0 5.49038 5.369 5.18736
172 10.3069 0 0 0 0 5.66546 5.97659 5.25257
173 10.367 0 0 0 0 5.0067 5.27227 5.26538
174 10.4271 0 0 0 0 5.73527 5.57741 5.35926
175 10.4872 0 0 0 0 5.30974 5.33636 5.47549
176 10.5473 0 0 0 0 5.61536 5.53608 5.50788
177 10.6074 0 0 0 0 5.83814 6.12254 5.57088
178 10.6675 0 0 0 0 5.70247 5.72618 5.59802
179 10.7276 0 0 0 0 5.99422 5.54433 5.53534
180 10.7877 0 0 0 0 5.3063 5.2913 5.55427
181 10.8478 0 0 0 0 5.38984 5.68182 5.59882
182 10.9079 0 0 0 0 5.36405 5.86912 5.65892
183 10.968 0 0 0 0 5.69857 5.67222 5.66714
184 11.0281 0 0 0 0 5.99188 5.60247 5.70424
185 11.0882 0 0 0 0 5.90216 5.75265 5.71381
186 11.1483 0 0 0 0 5.69735 5.94563 5.67902
187 11.2084 0 0 0 0 6.21324 6.19419 5.60498
188 11.2685 0 0 0 0 6.22492 5.97804 5.64842
189 11.3286 0 0 0 0 5.78311 5.7642 5.70907
190 11.3887 0 0 0 0 6.05275 5.6752 5.72446
191 11.4488 0 0 0 0 5.7477 5.41285 5.68981
192 11.5089 0 0 0 0 5.39538 5.71513 5.648
193 11.569 0 0 0 0 5.80165 6.05979 5.62054
194 11.6291 0 0 0 0 5.62304 5.81073 5.6407
195 11.6892 0 0 0 0 5.63208 5.38562 5.66611
196 11.7493 0 0 0 0 5.5172 5.68048 5.69839
197 11.8094 0 0 0 0 5.85248 5.7515 5.70797
198 11.8695 0 0 0 0 5.84716 5.36985 5.70972
199 11.9296 0 0 0 0 5.71314 5.89537 5.70975
200 11.9897 0 0 0 0 5.80249 5.60684 5.63067
201 12.0498 0 0 0 0 5.5669 5.66509 5.53302
202 12.1099 0 0 0 0 5.44145 5.42131 5.49403
203 12.17 0 0 0 0 5.82098 5.60805 5.45469
204 12.2301 0 0 0 0 5.90329 5.62492 5.45395
205 12.2902 0 0 0 0 5.21452 5.30495 5.46598
206 12.3503 0 0 0 0 5.70974 5.44657 5.45875
207 12.4104 0 0 0 0 5.50225 5.57128 5.48617
208 12.4705 0 0 0 0 5.23571 5.56041 5.39585
209 12.5306 0 0 0 0 5.65385 5.52501 5.43633
210 12.5907 0 0 0 0 5.88014 5.07274 5.43094
211 12.6508 0 0 0 0 5.58975 5.1648 5.43226
212 12.7109 0 0 0 0 5.4411 5.26154 5.45826
213 12.771 0 0 0 0 5.81073 5.01512 5.44694
214 12.8311 0 0 0 0 5.60634 5.38602 5.44164
215 12.8912 0 0 0 0 6.05772 5.92691 5.44861
216 12.9513 0 0 0 0 5.91839 6.20963 5.4465
217 13.0114 0 0 0 0 5.68088 5.92209 5.46269
218 13.0715 0 0 0 0 5.20832 5.36058 5.47665
219 13.1316 0 0 0 0 5.30317 4.95996 5.46116
220 13.1917 0 0 0 0 5.40768 5.31796 5.4508
221 13.2518 0 0 0 0 5.57734 5.0835 5.45497
222 13.3119 0 0 0 0 5.499 5.05333 5.41344
223 13.372 0 0 0 0 5.33763 5.0728 5.30275
224 13.4321 0 0 0 0 5.13521 4.97552 5.3039
225 13.4922 0 0 0 0 5.40714 5.3163 5.29831
226 13.5523 0 0 0 0 5.6325 4.68684 5.27985
227 13.6124 0 0 0 0 4.8441 4.72995 5.26418
228 13.6725 0 0 0 0 5.04052 4.94404 5.2323
229 13.7326 0 0 0 0 5.10794 5.00935 5.21225
230 13.7927 0 0 0 0 5.24819 5.09918 5.14886
231 13.8528 0 0 0 0 5.16002 5.14743 5.12663
232 13.9129 0 0 0 0 5.21784 5.32611 5.16504
233 13.973 0 0 0 0 5.09767 5.24132 5.09739
234 14.0331 0 0 0 0 5.0407 5.46337 5.03693
235 14.0932 0 0 0 0 4.55298 4.68301 5.01377
236 14.1533 0 0 0 0 4.71174 4.36204 4.95261
237 14.2134 0 0 0 0 4.65368 5.01949 4.97701
238 14.2735 0 0 0 0 4.75052 4.53169 4.95799
239 14.3336 0 0 0 0 4.65061 4.45021 4.92269
240 14.3937 0 0 0 0 4.74374 4.69048 4.89476
241 14.4538 0 0 0 0 4.3816 4.17316 4.8561
242 14.5139 0 0 0 0 4.47639 3.96965 4.84194
243 14.574 0 0 0 0 4.57749 4.09601 4.83417
244 14.6341 0 0 0 0 4.51899 4.11727 4.7975
245 14.6942 0 0 0 0 4.16583 4.28048 4.82559
246 14.7543 0 0 0 0 4.88318 4.48428 4.76339
247 14.8144 0 0 0 0 4.69633 4.11018 4.6605
248 14.8745 0 0 0 0 4.62364 4.02543 4.57637
249 14.9346 0 0 0 0 4.42519 4.00559 4.51765
250 14.9947 0 0 0 0 4.1737 3.94617 4.43804
251 15.0548 0 0 0 0 5.084 4.17197 4.40521
252 15.1148 0 0 0 0 4.53374 4.83334 4.40174
253 15.1749 0 0 0 0 4.42214 4.22535 4.30527
254 15.235 0 0 0 0 4.22329 4.21822 4.15893
255 15.2951 0 0 0 0 4.12383 4.17663 4.05487
256 15.3552 0 0 0 0 4.07028 3.98979 3.98179
257 15.4153 0 0 0 0 3.99419 3.86642 3.92204
258 15.4754 0 0 0 0 3.79922 3.93526 3.83516
259 15.5355 0 0 0 0 3.83935 4.13013 3.77442
260 15.5956 0 0 0 0 3.88144 3.71199 3.70513
261 15.6557 0 0 0 0 3.58081 3.69108 3.62912
262 15.7158 0 0 0 0 3.43377 3.74159 3.58668
263 15.7759 0 0 0 0 3.64024 3.69075 3.5391
264 15.836 0 0 0 0 3.44481 3.74605 3.54076
265 15.8961 0 0 0 0 3.5023 3.66754 3.51711
266 15.9562 0 0 0 0 3.49315 3.52586 3.47075
267 16.0163 0 0 0 0 3.40171 3.56166 3.39724
268 16.0764 0 0 0 0 3.31289 3.35846 3.28254
269 16.1365 0 0 0 0 3.24049 3.38031 3.25672
270 16.1966 0 0 0 0 2.98861 3.10894 3.1392
271 16.2567 0 0 0 0 2.75404 2.73263 3.04243
272 16.3168 0 0 0 0 2.80785 2.649 2.91734
273 16.3769 0 0 0 0 2.80104 2.49021 2.86475
274 16.437 0 0 0 0 2.87636 2.66004 2.83083
275 16.4971 0 0 0 0 2.87933 2.98959 2.75981
276 16.5572 0 0 0 0 2.80411 2.88456 2.72513
277 16.6173 0 0 0 0 3.29837 3.22623 2.61667
278 16.6774 0 0 0 0 2.85078 2.70006 2.56915
279 16.7375 0 0 0 0 2.43907 2.39898 2.53355
280 16.7976 0 0 0 0 2.41189 2.72599 2.39688
281 16.8577 0 0 0 0 2.2133 2.3729 2.30767
282 16.9178 0 0 0 0 2.23303 2.54219 2.28038
283 16.9779 0 0 0 0 2.66254 2.90802 2.24597
284 17.038 0 0 0 0 2.09133 2.63956 2.20221
285 17.0981 0 0 0 0 2.02404 2.36908 2.13211
286 17.1582 0 0 0 0 2.16986 2.32464 2.12726
287 17.2183 0 0 0 0 2.17042 2.10439 2.10861
288 17.2784 0 0 0 0 2.06947 1.99776 2.07999
289 17.3385 0 0 0 0 1.75803 2.00717 2.07916
290 17.3986 0 0 0 0 2.04343 1.91475 2.02856
291 17.4587 0 0 0 0 1.91487 1.76266 1.92911
292 17.5188 0 0 0 0 1.89221 1.75749 1.82936
293 17.5789 0 0 0 0 1.76115 1.57996 1.76341
294 17.639 0 0 0 0 1.61226 1.58137 1.68872
295 17.6991 0 0 0 0 1.54001 1.45305 1.59077
296 17.7592 0 0 0 0 1.58701 1.74666 1.53219
297 17.8193 0 0 0 0 1.25464 1.40572 1.43119
298 17.8794 0 0 0 0 1.28248 1.34776 1.37303
299 17.9395 0 0 0 0 1.87348 1.66003 1.30813
300 17.9996 0 0 0 0 1.65381 1.85402 1.25083
301 18.0597 0 0 0 0 1.20975 1.34822 1.25338
302 18.1198 0 0 0 0 0.94968 1.2149 1.23874
303 18.1799 0 0 0 0 0.990296 1.2996 1.16959
304 18.24 0 0 0 0 1.13401 1.11189 1.09527
305 18.3001 0 0 0 0 1.16498 0.934697 1.02322
306 18.3602 0 0 0 0 0.980187 1.00159 0.973827
307 18.4203 0 0 0 0 0.848978 0.972752 0.910186
308 18.4804 0 0 0 0 0.809557 0.85427 0.854522
309 18.5405 0 0 0 0 0.838086 1.02555 0.800596
310 18.6006 0 0 0 0 0.792846 0.790912 0.721425
311 18.6607 0 0 0 0 0.69146 0.795022 0.626819
312 18.7208 0 0 0 0 0.595553 0.73186 0.600388
313 18.7809 0 0 0 0 0.750436 0.777407 0.560096
314 18.841 0 0 0 0 0.434795 0.406773 0.529114
315 18.9011 0 0 0 0 0.14404 0.517584 0.441786
316 18.9612 0 0 0 0 0.570299 0.779107 0.418641
317 19.0213 0 0 0 0 0.444102 0.540632 0.431615
318 19.0814 0 0 0 0 0.294774 0.321909 0.391765
319 19.1415 0 0 0 0 0.213196 0.378968 0.359293
320 19.2016 0 0 0 0 0.0623178 0.62181 0.326187
321 19.2617 0 0 0 0 0.239277 0.69494 0.292074
322 19.3218 0 0 0 0 0.292977 0.548767 0.265521
323 19.3819 0 0 0 0 0.0764451 0.237991 0.294022
324 19.442 0 0 0 0 0.195046 0.136307 0.314695
325 19.5021 0 0 0 0 0.216338 0.0371151 0.296999
326 19.5622 0 0 0 0 0.153564 0.110761 0.242857
327 19.6223 0 0 0 0 0.215301 0.0725308 0.231159
328 19.6824 0 0 0 0 0.0128308 0.0151627 0.218124
329 19.7425 0 0 0 0 0.0348135 0.0868849 0.174133
330 19.8026 0 0 0 0 0.0177119 0.0615777 0.0864997
331 19.8627 0 0 0 0 0.147939 0.0270467 0.0468258
332 19.9228 0 0 0 0 0.189895 0.0656486 0.0357076
333 19.9829 0 0 0 0 0.0122865 0.0669098 -0.016898
334 20.043 0 0 0 0 -0.0652833 -0.131808 -0.0474426
335 20.1031 0 0 0 0 -0.173114 -0.1625 -0.0954105
336 20.1631 0 0 0 0 -0.175253 -0.172102 -0.11499
337 20.2232 0 0 0 0 -0.0899429 -0.149374 -0.136299
338 20.2833 0 0 0 0 -0.141351 -0.0276155 -0.135719
339 20.3434 0 0 0 0 -0.100409 -0.0701777 -0.125887
340 20.4035 0 0 0 0 -0.192358 -0.180169 -0.138062
341 20.4636 0 0 0 0 -0.224371 -0.100796 -0.147068
342 20.5237 0 0 0 0 -0.256319 -0.0751382 -0.154291
343 20.5838 0 0 0 0 -0.208981 -0.0850936 -0.139261
344 20.6439 0 0 0 0 -0.171648 -0.0120559 -0.126115
345 20.704 0 0 0 0 -0.150712 0.0258886 -0.119256
346 20.7641 0 0 0 0 -0.12623 -0.0199118 -0.122325
347 20.8242 0 0 0 0 -0.150794 -0.104287 -0.121347
348 20.8843 0 0 0 0 -0.117741 -0.0242178 -0.105483
349 20.9444 0 0 0 0 -0.0537472 -0.0714539 -0.0850612
350 21.0045 0 0 0 0 -0.0855367 -0.0922066 -0.0645849
351 21.0646 0 0 0 0 -0.0545817 -0.101259 -0.066893
352 21.1247 0 0 0 0 -0.0824323 -0.112993 -0.0661811
353 21.1848 0 0 0 0 -0.131908 -0.0559593 -0.062096
354 21.2449 0 0 0 0 -0.102805 0.0167087 -0.0622054
355 21.305 0 0 0 0 -0.0424678 0.0229264 -0.061731
356 21.3651 0 0 0 0 -0.055662 -0.0670604 -0.056164
357 21.4252 0 0 0 0 -0.0394984 -0.0577383 -0.0486508
358 21.4853 0 0 0 0 -0.0411795 -0.0781512 -0.0385518
359 21.5454 0 0 0 0 -0.0662243 -0.0580878 -0.0339002
360 21.6055 0 0 0 0 -0.040277 -0.0281286 -0.0401972
361 21.6656 0 0 0 0 -0.0819611 -0.0239104 -0.0573176
362 21.7257 0 0 0 0 -0.0314372 -0.062873 -0.0516089
363 21.7858 0 0 0 0 -0.0142882 -0.0787091 -0.0554158
364 21.8459 0 0 0 0 -0.0304463 -0.0788853 -0.0579753
365 21.906 0 0 0 0 -0.0225816 -0.0398619 -0.050549
366 21.9661 0 0 0 0 0.00975147 -0.0566481 -0.0451097
367 22.0262 0 0 0 0 -0.0002663 -0.043017 -0.0386245
368 22.0863 0 0 0 0 0.0228146 -0.0340434 -0.031813
369 22.1464 0 0 0 0 -0.0103027 -0.0373269 -0.0327352
370 22.2065 0 0 0 0 -0.026125 -0.0331931 -0.0280825
371 22.2666 0 0 0 0 -0.0303527 -0.0276975 -0.0350185
372 22.3267 0 0 0 0 -0.00860099 -0.0122819 -0.0321975
373 22.3868 0 0 0 0 -0.00579424 0.0110937 -0.0329185
374 22.4469 0 0 0 0 0.00837201 -0.0180482 -0.0325911
375 22.507 0 0 0 0 -0.00942668 -0.0352354 -0.0329195
376 22.5671 0 0 0 0 -0.0226588 -0.0276469 -0.0294762
377 22.6272 0 0 0 0 -0.0304485 -0.0294836 -0.027226
378 22.6873 0 0 0 0 -0.0278824 -0.024939 -0.0286924
379 22.7474 0 0 0 0 -0.0381547 -0.0295521 -0.02742
380 22.8075 0 0 0 0 -0.0351901 -0.0266224 -0.0260178
381 22.8676 0 0 0 0 -0.0367532 -0.0155484 -0.0225788
382 22.9277 0 0 0 0 -0.0288703 -0.0165262 -0.0206798
383 22.9878 0 0 0 0 -0.0251176 -0.0220314 -0.0231953
384 23.0479 0 0 0 0 -0.0235441 -0.0197556 -0.0221034
385 23.108 0 0 0 0 -0.0127581 -0.0168256 -0.0202642
386 23.1681 0 0 0 0 -0.0112257 -0.0166756 -0.0221419
387 23.2282 0 0 0 0 -0.0180307 -0.0250116 -0.0244727
388 23.2883 0 0 0 0 -0.0148326 -0.0219582 -0.0244872
389 23.3484 0 0 0 0 -0.0203823 -0.0142706 -0.0223149
390 23.4085 0 0 0 0 -0.0118049 0.0251392 -0.0212899
391 23.4686 0 0 0 0 -0.0185535 -0.015157 -0.0226068
392 23.5287 0 0 0 0 -0.0173282 -0.00318495 -0.0239563
393 23.5888 0 0 0 0 -0.0169682 0.00064744 -0.0224735
394 23.6489 0 0 0 0 0.00194652 -0.0204077 -0.0197274
395 23.709 0 0 0 0 0.0138517 -0.0086824 -0.0160086
196000 395
1 0.0300494 0 0 0 0 0.00613293 -0.0155916 -0.0142655
2 0.0901482 0 0 0 0 0.00816702 -0.022782 -0.0149077
3 0.150247 0 0 0 0 -0.0113516 -0.0181474 -0.0145734
4 0.210346 0 0 0 0 -0.00156401 -0.0127931 -0.0117792
5 0.270445 0 0 0 0 -0.0156384 -0.00620894 -0.0110559
6 0.330543 0 0 0 0 -0.0212002 -0.0133072 -0.0130411
7 0.390642 0 0 0 0 -0.0214462 -0.0147168 -0.0150729
8 0.450741 0 0 0 0 -0.0227422 -0.0158297 -0.0157741
9 0.51084 0 0 0 0 -0.0179183 -0.0023502 -0.0136546
10 0.570939 0 0 0 0 -0.0182827 0.00385635 -0.0146101
11 0.631037 0 0 0 0 -0.022809 -0.00652495 -0.0157136
12 0.691136 0 0 0 0 -0.0156136 -0.0143282 -0.0165679
13 0.751235 0 0 0 0 -0.0186131 -0.0163367 -0.011345
14 0.811334 0 0 0 0 -0.0171178 -0.0239533 -0.0122538
15 0.871433 0 0 0 0 -0.0146222 -0.0251025 -0.0132724
16 0.931531 0 0 0 0 -0.0154873 -0.0267772 -0.0170561
17 0.99163 0 0 0 0 -0.0146416 -0.0262761 -0.0182962
18 1.05173 0 0 0 0 -0.0260204 -0.0353289 -0.0214542
19 1.11183 0 0 0 0 -0.0237494 -0.026723 -0.0223322
20 1.17193 0 0 0 0 0.0457813 -0.0234404 -0.0270574
